shared_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	radius	portal_layout_crc
object/tangible/speaker/shared_speaker.iff	1	-6.56727	0	-19.9165	0.996615	0	0.0822076	0	50	0
object/mobile/shared_dressed_official.iff	1	-16.8954	-2.57464e-09	-12.2137	0.583443	0	0.812154	0	96	0
object/mobile/shared_dressed_official.iff	1	-12.2305	-2.57464e-09	-16.9447	0.995376	0	-0.0960573	0	96	0
object/mobile/shared_incubator_activation_comm_01.iff	1	0.274329	-0.5	-4.96363	-0.0741564	0	0.997247	0	96	0
object/mobile/shared_dressed_bh_female_zab_01.iff	1	-13.8581	-2.57464e-09	-13.8016	0.921875	0	0.387487	0	96	0
object/tangible/furniture/all/shared_frn_all_tree_potted_s1.iff	1	18.6502	0	-13.5736	0.889111	0	-0.457692	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	18.333	0	-12.2414	-0.624897	0	0.780707	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	17.718	0	-11.3109	-0.305059	0	0.952334	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	15.5717	0	-12.4239	0.731689	0	0.681638	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	16.18	0	-13.5424	0.952334	0	0.305059	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	16.5813	0	-11.0055	-0.00500002	0	0.999988	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	17.3539	0	-13.6858	0.998488	0	-0.0549721	0	50	0
object/static/worldbuilding/furniture/shared_cantina_table_2.iff	1	16.967	0	-12.3286	1	0	0	0	32	0
object/tangible/furniture/all/shared_frn_all_tree_potted_s1.iff	1	13.5832	0	-18.6219	0.950673	0	-0.310195	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	12.4271	0	-15.5333	-0.164253	0	0.986419	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	12.3174	0	-18.3206	0.994493	0	0.104807	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	11.0226	0	-16.5622	0.613747	0	0.789503	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	11.2481	0	-17.8152	0.891568	0	0.452887	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	13.7011	0	-17.2576	0.741297	0	-0.671177	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	13.41	0	-16.1808	-0.452887	0	0.891569	0	50	0
object/static/worldbuilding/furniture/shared_cantina_table_2.iff	1	12.377	0	-16.9106	0.987227	0	0.159318	0	32	0
object/tangible/furniture/all/shared_frn_all_tree_potted_s1.iff	1	7.14498	0	-21.9186	0.98795	0	-0.154773	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	7.01916	0	-18.6232	-0.319309	0	0.947651	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	6.03819	0	-21.2345	0.965092	0	0.26191	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	5.36225	0	-19.158	0.480126	0	0.8772	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	5.18222	0	-20.4184	0.808027	0	0.589145	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	7.68604	0	-20.6607	0.838759	0	-0.544502	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	7.74847	0	-19.5471	-0.589145	0	0.808028	0	50	0
object/static/worldbuilding/furniture/shared_cantina_table_2.iff	1	7.45728	0	-17.5662	0.949235	0	0.314566	0	32	0
object/tangible/furniture/all/shared_frn_all_tree_potted_s1.iff	1	21.9281	0	-7.12391	0.816544	0	-0.577284	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	19.2301	0	-5.22761	0.13459	0	0.990902	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	20.7133	0	-7.59004	0.981048	0	-0.193767	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	18.6518	0	-6.86981	0.819649	0	0.572867	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	19.5454	0	-7.7766	0.985585	0	0.169183	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	21.255	0	-5.93136	-0.509842	0	0.860268	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	1	20.4069	0	-5.20703	-0.169182	0	0.985586	0	50	0
object/static/worldbuilding/furniture/shared_cantina_table_2.iff	1	19.9664	0	-6.39258	0.990216	0	-0.139543	0	32	0
object/soundobject/shared_soundobject_jabba_max_rebo_band.iff	1	0.0631404	5.04378	-0.0377711	1	0	0	0	128	0
object/tangible/sign/shared_all_sign_city_s02.iff	1	-12.5442	-0.0767974	12.5414	0.403919	0	0.914795	0	50	0
object/mobile/shared_ra7_bug_droid.iff	1	4.50017	-0.5	1.88311	0.81174	0	0.584019	0	96	0
object/mobile/shared_sd_engineer_01.iff	1	7.45036	-0.5	-4.53621	0.240289	0	0.970701	0	96	0
object/mobile/shared_selonian_female_14.iff	1	-1.77098	-0.5	-7.3247	0.998419	0	0.0562185	0	96	0
object/mobile/shared_smuggler_broker_harding.iff	1	7.94352	-0.5	-5.2817	0.921814	0	-0.387632	0	96	0
object/mobile/shared_space_comm_ep3_cpg_ace_02.iff	1	-6.58079	-0.5	-2.6468	0.105301	0	0.99444	0	96	0
object/mobile/shared_dressed_quest_liar_bh.iff	1	-5.44843	-0.5	-4.6476	0.970345	0	-0.241724	0	96	0
object/mobile/shared_azure_cabal_greel_scoundrel_m_01.iff	1	7.01686	-0.5	2.15844	0.754398	0	-0.656417	0	96	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s03.iff	1	21.3809	-270.111	3.42832	-0.089085	0	0.996024	0	128	0
object/static/item/shared_item_container_organic_food.iff	1	8.8164	-0.0926838	22.375	0.816723	0	-0.577031	0	32	0
object/static/item/shared_item_container_organic_food.iff	1	8.7218	-0.103864	22.0805	0.816723	0	-0.577031	0	32	0
object/static/structure/corellia/shared_corl_banner_govt_angled_s01.iff	1	15.5749	5.44131	15.6567	-0.394751	0	0.918788	0	200	0
object/static/structure/corellia/shared_corl_banner_govt_tall_s01.iff	1	10.0077	273.299	14.5691	1	0	0	0	200	0
object/tangible/furniture/modern/shared_bar_piece_curve_s1.iff	1	6.10523	0	22.5668	-0.149438	0	0.988771	0	50	0
object/tangible/furniture/modern/shared_bar_piece_curve_s1.iff	1	8.00891	0	21.6851	0.593499	0	0.804834	0	50	0
object/static/worldbuilding/furniture/shared_frn_all_shelves_glass_s01.iff	1	7.76993	0	23.7716	-0.155167	0	0.987888	0	32	0
object/tangible/veteran_reward/shared_frn_vet_carbonite_geonosian.iff	1	-13.0726	2.56181	21.2995	-0.455015	0	0.890484	0	50	0
object/tangible/veteran_reward/shared_frn_vet_carbonite_gungan.iff	1	-14.6557	2.56181	20.1731	-0.455015	0	0.890484	0	50	0
object/tangible/veteran_reward/shared_frn_vet_carbonite_ugnaught.iff	1	-16.1551	2.56181	19.0241	-0.455015	0	0.890484	0	50	0
object/static/item/shared_item_chemical_container_lg.iff	1	12.7268	0	20.1331	0.988012	0	0.15438	0	32	0
object/static/item/shared_item_chemical_container_sm.iff	1	13.6567	0	19.8028	0.988012	0	0.15438	0	32	0
object/static/item/shared_item_con_drink_flask.iff	1	1.07151	273.433	-5.9605	1	0	0	0	32	0
object/static/item/shared_item_con_drink_flask.iff	1	-1.57215	0.645691	-6.14569	1	0	0	0	32	0
object/static/item/shared_item_con_bag_sm.iff	1	6.26391	-0.5	2.14872	0.796084	0	0.605187	0	32	0
object/static/item/shared_item_glass_bluemilk.iff	1	5.69032	-0.109627	-0.411479	1	0	0	0	32	0
object/static/item/shared_item_glass_bluemilk.iff	1	5.8641	-0.109806	-0.474287	1	0	0	0	32	0
object/static/item/shared_item_glass_bluemilk.iff	1	5.83838	-0.109806	-0.318165	1	0	0	0	32	0
object/static/item/shared_item_glass_bluemilk.iff	1	5.70904	-0.109806	-0.228868	1	0	0	0	32	0
object/static/item/shared_wp_rifle_a280.iff	1	7.93454	0.985881	23.4577	-0.661046	-0.338804	0.481979	0.464678	32	0
object/static/item/shared_wp_mine_xg.iff	1	7.91354	2.00412	23.4905	1	0	0	0	32	0
object/static/item/shared_wp_carbine_bothan_bola.iff	1	6.57687	1.69582	23.913	0.707565	0.281266	-0.526814	-0.377769	32	0
object/static/item/shared_item_vibroaxe.iff	1	7.94835	271.361	25.5611	1	0	0	0	32	0
object/static/item/shared_wp_mle_blacksun_razor.iff	1	8.88266	1.40647	23.2349	-0.304888	-0.638	0.638	0.304888	32	0
object/tangible/furniture/modern/shared_bar_piece_curve_s1.iff	1	22.0135	0	6.22968	0.152108	0	0.988363	0	50	0
object/tangible/furniture/modern/shared_bar_piece_curve_s1.iff	1	21.6552	0	8.29675	-0.591323	0	0.806434	0	50	0
object/static/item/shared_item_tool_handheld_viewscreen_s1.iff	1	8.27322	1.14917	21.34	1	0	0	0	32	0
object/static/item/shared_item_tank_gas.iff	1	11.9807	0	20.9116	0.988012	0	0.15438	0	32	0
object/static/item/shared_item_tank_gas.iff	1	11.997	0	20.2129	0.710914	0	0.703279	0	32	0
object/mobile/shared_smuggler_fence_lucia.iff	1	4.91124	-0.5	-0.764207	0.635764	0	0.771883	0	96	0
object/static/item/shared_item_hoth_terminal_01.iff	1	1.22209	-0.5	-1.18027	0.382683	0	0.92388	0	32	0
object/static/item/shared_item_glass_bluemilk.iff	1	1.33702	-0.160666	-1.26709	1	0	0	0	32	0
object/static/item/shared_item_glass_bluemilk.iff	1	1.69876	-0.161781	-0.935934	1	0	0	0	32	0
object/static/item/shared_item_pistol.iff	1	1.29782	1.16606	-1.1987	-0.219522	-0.232918	-0.649789	0.689444	32	0
object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
object/tangible/sign/shared_all_sign_city_s03.iff	2	-27.821	0.599999	22.135	0.891568	0	-0.452886	0	50	0
object/tangible/sign/shared_all_sign_city_s03.iff	2	-9.39286	0.599999	34.2642	1	0	0	0	50	0
object/tangible/sign/player/shared_shop_sign_s03.iff	2	-35.4827	-1.09254	-1.63995	-0.703845	0	0.710353	0	50	0
object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
object/tangible/sign/shared_all_sign_city_s03.iff	3	-9.42688	0.599999	-34.2661	0.988012	0	0.15438	0	50	0
object/tangible/sign/shared_all_sign_city_s03.iff	3	-27.7202	0.6	-22.1963	0.889293	0	0.457338	0	50	0
object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
object/tangible/sign/shared_all_sign_city_s02.iff	4	27.5503	0.600006	-21.8637	0.896895	0	-0.442243	0	50	0
object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
object/tangible/sign/shared_all_sign_city_s02.iff	5	27.6013	0.6	21.9179	-0.382683	0	0.92388	0	50	0
object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
object/static/vehicle/shared_player_shuttle.iff	6	62.3614	0.899998	34.0549	0.317127	0	0.948383	0	64	0
object/tangible/door/shared_echo_base_door_small.iff	6	59.3976	2.47318	37.9219	0.946567	0.0711259	-0.313682	0.0235704	1000	0
object/static/vehicle/shared_player_shuttle.iff	6	52.6156	0.900001	27.0591	0.317127	0	0.948383	0	64	0
object/tangible/door/shared_echo_base_door_small.iff	6	49.6518	2.47318	30.9262	0.946567	0.071126	-0.313682	0.02357	1000	0
object/soundobject/shared_soundobject_starport_announcer.iff	6	50.3079	0.8	36.7482	0.993956	0	-0.109778	0	128	0
object/soundobject/shared_soundobject_starport_interior.iff	6	55.1713	0.8	41.1227	0.993956	0	-0.109778	0	128	0
object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
object/static/structure/corellia/shared_corl_imprv_wall_4x32_s04.iff	7	96.2735	9.66663	20.8556	0	0.890343	0	-0.455291	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x32_s04.iff	7	96.2639	1.76663	20.8745	-0.455291	0	0.890343	0	128	0
object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
object/static/vehicle/shared_kash_rodian_shuttle.iff	8	42.6515	0.799999	-41.6956	-0.300673	0	0.953727	0	64	0
object/soundobject/shared_soundobject_starport_announcer.iff	8	52.4174	9.35966	-38.1561	1	0	0	0	128	0
object/mobile/shared_gungan_s02_male.iff	8	104.706	0.8	-49.713	-0.328745	0	0.944419	0	96	0
object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
object/static/structure/general/shared_slab_concrete_imperial.iff	9	102.58	-7.1886	-22.1584	0.890343	0	-0.455291	0	200	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	9	91.4513	0.799995	-23.3519	0.890343	0	-0.455291	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	9	100.734	0.799995	-10.4785	0.890343	0	-0.455291	0	128	0
object/static/structure/corellia/shared_corl_imprv_column_s04.iff	9	92.2027	9.22317	-22.0313	0	-0.459737	0	0.888055	128	0
object/static/structure/corellia/shared_corl_imprv_column_s04.iff	9	89.8701	9.22319	-25.1974	0	-0.459737	0	0.888055	128	0
object/tangible/door/shared_echo_tower_door.iff	9	90.2393	0.799995	-23.0431	0.453596	0	0.891207	0	1000	0
object/tangible/door/shared_echo_tower_door.iff	9	92.2827	0.799995	-24.4917	0.891208	0	-0.453596	0	1000	0
object/tangible/saga_system/rewards/shared_pgc_glass_pane_01.iff	9	91.4933	4.47594	-23.635	0.891568	0	-0.452886	0	50	0
object/tangible/saga_system/rewards/shared_pgc_glass_pane_01.iff	9	96.8614	4.47596	-15.9933	0.884675	0	-0.466208	0	50	0
object/static/structure/corellia/shared_corl_imprv_column_s04.iff	9	95.3015	9.22321	-17.4379	0	-0.459737	0	0.888055	128	0
object/static/structure/corellia/shared_corl_imprv_column_s04.iff	9	97.5964	9.22318	-14.2569	0	-0.455291	0	0.890343	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	9	91.4174	11.3035	-23.3852	0	0.890343	0	0.455291	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	9	100.717	11.3034	-10.5245	0	0.890343	0	0.455291	128	0
object/tangible/saga_system/rewards/shared_pgc_glass_pane_01.iff	9	99.6796	3.7562	-12.0776	0.891568	0	-0.452886	0	50	0
object/tangible/saga_system/rewards/shared_pgc_glass_pane_01.iff	9	94.2574	4.74161	-19.7024	0.884675	0	-0.466208	0	50	0
object/tangible/saga_system/rewards/shared_pgc_glass_pane_01.iff	9	88.4919	4.67092	-27.6551	0.884675	0	-0.466208	0	50	0
object/static/structure/corellia/shared_corl_power_transformer_s01.iff	9	95.3553	0.799996	-14.7713	0.889293	0	-0.457339	0	128	0
object/static/structure/general/shared_slab_concrete_imperial.iff	9	93.2421	-7.17773	-35.0479	0.890343	0	-0.455291	0	200	0
object/cell/shared_cell.iff	10	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	11	0	0	0	1	0	0	0	0	0
object/tangible/crafting/station/shared_public_clothing_station.iff	11	-48.8123	0.792291	35.4586	-0.307628	0	0.951507	0	50	0
object/tangible/crafting/station/shared_public_food_station.iff	11	-41.9667	0.792935	39.3057	0.0799147	0	0.996802	0	50	0
object/tangible/crafting/station/shared_public_structure_station.iff	11	-34.1084	0.799999	37.8217	-0.307628	0	0.951507	0	50	0
object/tangible/crafting/station/shared_public_weapon_station.iff	11	-47.4861	0.627156	21.8436	0.952334	0	0.305058	0	50	0
object/tangible/crafting/station/shared_space_station.iff	11	-50.4942	0.795161	27.7667	0.761612	0	0.648033	0	50	0
object/tangible/furniture/modern/shared_bar_piece_curve_s1.iff	11	-41.4545	0.613309	30.3787	-0.652136	0	0.758102	0	50	0
object/tangible/furniture/modern/shared_bar_piece_curve_s1.iff	11	-39.3602	0.613309	30.4077	0.997189	0	-0.0749297	0	50	0
object/tangible/furniture/modern/shared_bar_piece_curve_s1.iff	11	-41.4151	0.613309	28.2811	0.0749297	0	0.997189	0	50	0
object/tangible/furniture/modern/shared_bar_piece_curve_s1.iff	11	-39.3175	0.613309	28.3152	0.758105	0	0.652133	0	50	0
object/cell/shared_cell.iff	12	0	0	0	1	0	0	0	0	0
object/tangible/furniture/modern/shared_bar_piece_curve_s1.iff	12	-63.025	-1.17923	-2.60857	0.707111	0	-0.707102	0	50	0
object/tangible/furniture/modern/shared_bar_piece_curve_s1.iff	12	-60.9496	-1.17923	-2.8791	1	0	0	0	50	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	12	-61.3949	-1.17923	4.0843	-5.26836e-07	0	1	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	12	-62.0788	-1.19738	-4.06667	-1e-06	0	1	0	128	0
object/static/structure/corellia/shared_corl_imprv_column_s04.iff	12	-66.0523	-1.17923	3.81055	-0.707107	0	0.707107	0	128	0
object/static/structure/corellia/shared_corl_imprv_column_s04.iff	12	-66.0391	-1.17923	-3.81965	-0.707107	0	0.707107	0	128	0
object/static/structure/corellia/shared_corl_imprv_arch_sm_s03.iff	12	-66.4082	2.70662	0.0580352	0.707112	0	0.707101	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	12	-46.1241	-1.19713	-4.06419	-1e-06	0	1	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	12	-45.4218	-1.17923	4.0918	-1e-06	0	1	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	12	-62.1409	6.74047	-4.08059	0	1e-06	0	1	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	12	-61.3843	6.83361	4.10352	0	1e-06	0	1	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	12	-46.1479	6.78426	-4.07658	0	1e-06	0	1	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	12	-45.3889	6.79206	4.09482	0	1e-06	0	1	128	0
object/static/structure/corellia/shared_corl_imprv_arch_sm_s03.iff	12	-66.4	4.71815	0.0672555	0	0.707108	0	-0.707105	128	0
object/static/structure/naboo/shared_nboo_imprv_lattice_wall_short_s01.iff	12	-66.0871	-0.37273	-1.48611	0.707115	0	-0.707098	0	200	0
object/static/structure/naboo/shared_nboo_imprv_lattice_wall_short_s01.iff	12	-66.0869	-0.37273	1.44821	0.707116	0	-0.707097	0	200	0
object/static/structure/naboo/shared_nboo_imprv_lattice_wall_short_s01.iff	12	-66.0533	2.6601	-1.40389	0.707118	0	-0.707095	0	200	0
object/static/structure/naboo/shared_nboo_imprv_lattice_wall_short_s01.iff	12	-66.0476	2.6601	1.5291	0.707119	0	-0.707094	0	200	0
object/static/structure/naboo/shared_nboo_imprv_lattice_wall_short_s01.iff	12	-66.068	5.60982	1.57216	0.707121	0	-0.707092	0	200	0
object/static/structure/naboo/shared_nboo_imprv_lattice_wall_short_s01.iff	12	-66.0737	5.60982	-1.36083	0.70712	0	-0.707093	0	200	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	12	-68.9424	-1.17924	-0.166982	0.707106	0	0.707107	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	12	-68.9392	6.79804	-0.163454	0	0.707107	0	0.707106	128	0
object/tangible/furniture/modern/shared_bar_piece_curve_s1.iff	12	-52.9729	-1.43464	-2.77456	1	0	0	0	50	0
object/tangible/furniture/modern/shared_bar_piece_curve_s1.iff	12	-55.0482	-1.43464	-2.50403	0.707115	0	-0.707098	0	50	0
object/tangible/furniture/modern/shared_bar_piece_curve_s1.iff	12	-57.4334	-1.6256	2.591	0.707102	0	0.707111	0	50	0
object/tangible/furniture/modern/shared_bar_piece_curve_s1.iff	12	-59.5087	-1.6256	2.86154	0	0	1	0	50	0
object/mobile/shared_jawa_male.iff	12	-59.0807	-1.17924	2.66786	-0.119264	0	0.992863	0	96	0
object/mobile/shared_jawa_male.iff	12	-57.5856	-1.17924	2.69704	0.186195	0	0.982513	0	96	0
object/tangible/furniture/modern/shared_bar_piece_curve_s1.iff	12	-50.5174	-1.17923	2.52471	0.707102	0	0.707111	0	50	0
object/tangible/furniture/modern/shared_bar_piece_curve_s1.iff	12	-52.5927	-1.17923	2.79524	0	0	1	0	50	0
object/mobile/shared_kitonak_male.iff	12	-51.4075	-1.17924	2.82009	0.0247279	0	0.999694	0	96	0
object/cell/shared_cell.iff	13	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	14	0	0	0	1	0	0	0	0	0
object/static/item/shared_item_items_container_lg.iff	14	-5.54505	0.613309	-48.1017	-0.685868	0	0.727725	0	32	0
object/static/item/shared_item_items_container_sm.iff	14	-6.27601	0.61659	-48.4033	-0.685868	0	0.727725	0	32	0
object/static/item/shared_item_items_container_sm.iff	14	-6.30532	0.615957	-47.9007	-0.685868	0	0.727725	0	32	0
object/static/item/shared_item_container_electronics.iff	14	-7.16718	0.62042	-46.9756	-0.685868	0	0.727725	0	32	0
object/static/item/shared_item_container_armor.iff	14	-5.68876	0.61691	-46.84	0.727727	0	0.685867	0	32	0
object/cell/shared_cell.iff	15	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	16	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	17	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	18	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	19	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	20	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	21	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	22	0	0	0	1	0	0	0	0	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	22	-50	-31.1792	-4	0	0	1	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	22	-51	-31.1792	-4	0	0	1	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	22	-54	-31.1792	4	1	0	0	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	22	-53	-31.1792	4	1	0	0	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	22	-50	-31.1792	4	1	0	0	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	22	-49	-31.1792	4	1	0	0	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	22	-52	-31.1792	-4	0	0	1	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	22	-53	-31.1792	-4	0	0	1	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	22	-51	-31.1792	4	1	0	0	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	22	-52	-31.1792	4	1	0	0	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	22	-48	-31.1792	-4	0	0	1	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	22	-49	-31.1792	-4	0	0	1	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	22	-54	-31.1792	-4	0	0	1	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	22	-48	-31.1792	4	1	0	0	0	50	0
object/tangible/furniture/all/shared_frn_all_chair_upholstered_hue_s1.iff	22	-65	-31.1792	-4	0	0	1	0	50	0
